song_id,song_title,artist_id,artist_name,language
622420,I Know You Too Well,38581,Cover Drive,52.0
2158574,Anticonformity,100862,Krystal Meyers,-1.0
1659597,You Don't Know,88585,Jill Scott,52.0
1470566,Sookie Sookie,71002,Grant Green,-1.0
21170,Girlfriends,89859,Joel Compass,-1.0
977953,Awful,77094,Hole,52.0
1637164,分愛,215509,易欣| 門麗| 孫鶯,52.0
3356,斬馬怒關,220711,霹靂英雄劇集原聲帶,10.0
2120145,빨래,104516,Lee Juck,31.0
119123,The Face,99281,Kings Of Leon,52.0
1892654,Something In The Way You Are,98892,Kimbra,-1.0
312358,The Dope Show,115662,Marilyn Manson,52.0
1198196,Brother Louie,123906,Modern Talking,52.0
1234100,JUST THE KIND OF MAN,219287,証聲音樂圖書館 ECHO MUSIC,52.0
2083684,Adam: Giselle| Act One VII The hunt,75977,Herbert Von Karajan,-1.0
1233767,Come As You Are,132546,Nirvana,52.0
1005040,3. Allegro non troppo,24915,Boston Symphony Orchestra| Andris Nelsons,-1.0
1588132,Wishing You Were Somehow Here Again,142233,Phantom Of The Opera Original London Cast,-1.0
2260798,Already Gone,54496,Eagles,52.0
1299361,Never Seen You Get So Low,13115,Aquilo,52.0
55606,Mozart : Serenade No.11 in E flat major K375| 'Octet' : I Allegro maestoso,132236,Nikolaus Harnoncourt & Concentus musicus Wien,-1.0
1456468,真愛在明天 (電影”痴情快婿”主題曲),221363,黎明 (Leon Lai),24.0
960460,Together Again,38449,Country Jukebox Greatest Hits,52.0
1083420,Metronome,208666,toe,-1.0
2195565,Perdón| Perdón,72922,HA-ASH,52.0
64592,Rockin' With You,33896,Chris Rene,52.0
1098529,bâtard,171104,Stromae,52.0
1748444,Ghost Of Me,45234,Daughtry,52.0
1585356,Blue Flower,118903,Mazzy Star,52.0
159044,One Last Time,86456,Jaymes Young,52.0
265882,Hell's Kitchen,52897,Dream Theater,52.0
1126307,SUNNY BANDONEON,219287,証聲音樂圖書館 ECHO MUSIC,52.0
579457,Then (Piano Mix),25218,Brad Paisley,52.0
2134292,空窗,219603,辛曉琪 (Winnie Hsin),3.0
720232,Beautiful Night,218167,約書亞樂團,-1.0
244730,The Village Inn (from the Mirisch-G & E Production 'The Pink Panther'| a United Artists Release),136783,Original Soundtrack,52.0
1872837,我們關懷 (We Care),220963,馬蹄幫樂團 (Marty Band),3.0
530823,失去使用感情的能力，無可救藥,214544,巷弄裡的那家書店 (電視原聲帶),-1.0
1360322,Not My Funeral,32830,Children Of Bodom,52.0
597679,LA'MOUR,220320,陳奕迅 (Eason Chan),3.0
882908,這個夏天,213938,威仔,3.0
224259,Daniel,48679,Devendra Banhart,52.0
1469782,Sonata for Piano No.23 in F minor 'Appassionata'| Op.57 - Allegro ma non troppo,19427,Beethoven,-1.0
2085586,自窺症 - feat. 初音未來,40548,DECO*27,17.0
1359300,青蛙王子,215994,李艷秋,-1.0
238263,Someone Like You,125594,Movie 930,52.0
105222,De la Nada,6271,Alamar,52.0
1334747,雪山寺景,213007,古箏佛讚,-1.0
1089990,My Peeps,128765,Nana,52.0
1098265,BISORA,171381,SuG,17.0
970905,附身,219799,鄧子霆 (Chris Tang),3.0
1179302,I Don't Give A,112902,Madonna,52.0
1126737,巴哈-耶穌吾民仰望的喜悅,219907,醉愛古典系列,-1.0
1430141,Meditation,119174,Meditation,52.0
1025260,There Ain't No Better Place,67174,Garden Gang,52.0
2046676,Love Has Found Us,76425,High Rise Worship Band,-1.0
1022693,Bittersweet Blues,219406,變調薩克斯風,-1.0
1023021,Requiem For A Dream (Leama's Dream Mix) - Leama,188600,Tiësto,-1.0
1079904,My Wishes (My Wishes),216193,林嘉欣 (Karena Lam),3.0
2226011,This is a go,3207,APHASIA,-1.0
550190,No.7,126280,Mrs. GREEN APPLE,17.0
1949706,The Skull Collectors,76326,Hibria,52.0
1603671,Just The Way You Are,47836,Della生活美學系列,-1.0
180014,In this winter,72927,HAHA| OH MY GIRL,31.0
639030,迷心,212324,何芸妮 (Winnie Ho),3.0
1381410,Take Me,100318,Korn,52.0
1170880,原始,218950,蕭亞軒 (Elva Hsiao),3.0
18159,African Vibes - Seal de Green (席爾'最新EP內首選律動熱鬧Tribal House單曲 ),148763,Rave Hits,52.0
2128718,Marche joyeuse,75977,Herbert Von Karajan,-1.0
1542090,Prayer,15792,Ayaka Hirahara (平原綾香),17.0
1317130,How Many Birds,19374,Bee Gees,52.0
2063680,月圓時,40312,D.L 羅時豐 (Daniel Lo),3.0
2131005,No More Tears,137787,Ozzy Osbourne,52.0
345026,美麗的星期天,221262,黃曉君,59.0
1226533,STAY GOLD,73131,HOME MADE 家族,17.0
1977712,Relaxation Music,167880,Spa,-1.0
583637,Come & Get It,160765,Selena Gomez,-1.0
149953,清目靜心,220640,零感音樂製作有限公司,-1.0
864077,Bad Boys,199930,Wham!,52.0
2022963,Yoga Poses,208857,yoga,-1.0
1009936,亞細亞的純真(Asia No Junshin (True Asia)),138251,PUFFY,17.0
788828,TAKE A LITTLE TIME,169431,Steelheart,52.0
1163225,Wishing Well,23143,Blink-182,52.0
1933551,朝が来るまで,156711,SKY-HI,17.0
715911,I Lied,131567,Nicki Minaj,52.0
1803138,He's a Pirate,156459,SCOTTY,-1.0
1758099,Don't Make Me Wait for Love,97428,Kenny G,52.0
1161175,Late Night Hour,79522,Ice Cube,52.0
1932363,All Around The World (Yuliet Topaz),200000,When Lounge Meets Pop,52.0
2135873,On To Something Good,14459,Ashley Monroe,52.0
1406174,Time To Say Goodbye,96297,Katherine Jenkins,-1.0
167051,Bare Bones,112802,Madeleine Peyroux,-1.0
1165054,上弦月(OA 許志安),219229,訂座你的情人節,-1.0
1011989,Radio War,81352,Iron & Wine,52.0
2050998,Good Bait,50515,Dizzy Gillespie,-1.0
2071815,...goingtohell,121726,Miguel,52.0
300725,Thriller Megamix,120777,Michael Jackson,52.0
415649,即使過了一會兒 (If You Go Away),63369,Fly To The Sky,31.0
1268147,It's Imagination,218225,紳士的品格 電視原聲帶,31.0
2279220,Just Ask Me,21364,Big Hotz,52.0
755117,I Love to Tell The Story,38430,Country Classics Volume,-1.0
2235658,語言,138086,PIKO (ピコ),17.0
2106437,Not Too Young,161856,Shake It Up: Break It Down,52.0
2157811,Some Might Say,134582,Oasis,52.0
1607603,Waiting 4 Your Love,13037,Appleton,52.0
2113607,You Always Know The DJ,8439,Allday,52.0
1306034,Piano Concerto No.2 in C minor| Op.18 - III.Allegro scherzando (鋼琴協奏曲，第二號 - 第三樂章：詼諧的快板),215862,李希特薩,-1.0
143456,Good For You,160765,Selena Gomez,52.0
1092407,Lost,178260,The Calling,52.0
174155,Pushing Me Away (Album Version),106880,Linkin Park,-1.0
1557674,難忘的日子,112072,MISIA,17.0
1905414,Put You In A Room,131567,Nicki Minaj,52.0
930779,Use Somebody,35945,Classical Study Music Ensemble| Reading and Studying Music| The Einstein Classical Music Collection for Baby,-1.0
1482950,多角關係，和現實,216262,林昕陽 (Lin Xin Yang),3.0
13323,Yoga Training,208857,yoga,-1.0
2240175,Come As You Are,200617,Wild Orchid,52.0
2015284,這是什麼肉啊,212591,凍頂樂團 (Rock 'n' Rap),3.0
188825,Bbhmm Tangin Song,207156,dj Shawny,52.0
857048,Bring It On (Dirty),166081,Snoop Dogg,52.0
1513162,AROUND BACH,219287,証聲音樂圖書館 ECHO MUSIC,52.0
2052278,Sassy| Go Go,195507,Various Artists,31.0
1811266,Yumesora,9040,Amamiya Sora(雨宮天),17.0
640519,Big Time Sensuality,22406,Björk,52.0
275466,情難枕,215315,才子佳人乾隆皇主題曲,3.0
754624,Boogie Nights,75230,Heatwave,-1.0
422189,Careless Love,28828,Camera Obscura,52.0
1174476,Koisuru Tenkizu,204929,Yui Horie (堀江由衣),17.0
1218758,Nightmares (+ Random Impulse + Sway + Wretch 32),54966,Ed Sheeran,52.0
1974867,Papa Don't Preach,112902,Madonna,52.0
90969,小心陌生人,221363,黎明 (Leon Lai),3.0
699147,너였나봐,79239,IVY,31.0
1633905,官能,213883,妊娠中のための音楽のアカデミー,-1.0
1200051,Pioggia,219287,証聲音樂圖書館 ECHO MUSIC,-1.0
627057,Kolleckt,90349,John Digweed,-1.0
590624,煙霧瀰漫,216451,梁詠琪 (Gigi Leung),24.0
1601191,No Air duet with Chris Brown,91858,Jordin Sparks,52.0
99288,愛的主場秀,218292,羅志祥 (Show Lo),3.0
1953063,超光速,213484,四分衛 (Quarterback),3.0
708774,London,174551,Tabata Training Tracks,52.0
832815,Another Perfect Day,9387,American Hi-Fi,52.0
2292818,New York New York,195507,Various Artists,52.0
1845884,Apollo,195502,Various Artist,-1.0
1271264,Neighborhood Girls,172696,Suzanne Vega,52.0
397424,Pachelbel Canon in D with Relaxing Thunderstorm Sounds for Sleep,55745,Einstein Baby Lullaby Academy,-1.0
443131,一,219476,賴偉鋒 (Sam Lai),3.0
195519,星空閃爍 (Scintillation),212524,兩小時樂團 (2HRs),3.0
486186,Chandelier,85719,Jason Chen,52.0
274029,環保歌,219360,謝欣芷,-1.0
1942788,Another Story,74608,Harry Potter,52.0
181576,ฝากมากับดวงดาว,210787,โต๋ ศักดิ์สิทธิ์ เวชสุภาพร (Tor Saksit Vejsupapor),45.0
876107,Angel On My Shoulder,129259,Natalie Cole,52.0
289011,Rose Rose I Love You (玫瑰玫瑰我愛你),221289,黃瑞豐,-1.0
1875993,蝶舞鳳飄,220711,霹靂英雄劇集原聲帶,10.0
417763,ココ夏バケーション,5591,Ai Otsuka (大塚愛),17.0
111371,The Night Before,177569,The Beatles,52.0
1443293,Latin Quarter,90918,John Zorn,-1.0
1721636,蕭邦：前奏曲，第20號，C小調 - 24首前奏曲，作品28(478 4212),64996,Frederic Chopin,-1.0
706772,忘記你,213380,咻比嘟嘩 (S.B.D.W),3.0
1998155,Bathilda Bagshot,74608,Harry Potter,52.0
1016900,Everybody's Talkin' My Baby Down,30945,Celine Dion,52.0
169370,Winterchild,39938,Cécile Corbel,52.0
860271,愛，不愛 (Ai| Bu Ai),216370,柯有倫 (Alan Kuo),3.0
335923,愛下去 (Loving Completely),219737,郭富城 (Aaron Kwok),24.0
1767976,Somebody To Love,16467,BIGBANG,31.0
983648,I'm Not Rich,70119,God Help The Girl,52.0
222307,My Guitar Lies Bleeding In My Arms,24304,Bon Jovi,52.0
1932712,國光進行曲,218794,葉樹涵,-1.0
388268,HELLO,42925,Da-iCE,17.0
976918,From the Day,78770,I Am They,52.0
1085628,Angel Eyes (Home And Away),199914,Wet Wet Wet,52.0
273129,Special,88830,Jimmy Cliff,52.0
2410,Shy,84097,Jai Waetford,52.0
452165,Intro (First Day Of Summer),106477,Lil Yachty,52.0
1315956,Everything it Takes,108548,Loretta Lynn,52.0
1045417,All of Me,151439,Rich Perry,52.0
666065,Mend Your Broken Heart feat. Sam Ock & Ai Ninomiya,195507,Various Artists,17.0
870750,VIOLETTA〜ヴァイオレッタ〜,145793,Psycho le Cemu,17.0
2123711,Dream Fighter,141452,Perfume,-1.0
612261,Beat Again,82961,JLS,52.0
327284,O Praise the Name (Anástasis) [Piano Version],144906,Praise and Worship Orchestra,52.0
642320,When The Ship Comes In,23729,Bob Dylan,52.0
676997,Mr. Saxobeat (Radio Edit) (Radio Edit),159477,Saxobeat,52.0
2127119,同一首歌,213804,天炫男孩 (Tension),3.0
787304,All About That Bass (Remixed),42016,DJ ReMix Factory,52.0
380752,Shout (a)(Christian Henson),219915,重金屬搖滾,-1.0
1150709,Say I Love You (Instrumental),4213,Acourve,31.0
531596,昨夜你對我一笑,220506,陳蘭麗,3.0
2077778,Dance Sister Dance (Baila Mi Hermana),158742,Santana,52.0
1131387,Save Me,165708,Smallville O.S.T.,52.0
758924,Up (Nari & Milani vs Maurizio Gubellini),61413,Fatboy Slim,-1.0
1888355,Superstar,208778,w-inds.,17.0
2244287,L'hymme a l'amour (TINA MAY),105425,Les Parfums de Paris,52.0
502414,All The Man That I Need,200306,Whitney Houston,52.0
1786129,I've Got That Tune (CHINESE MAN),56337,Electro Swing Bistro 2,-1.0
1976619,Child Of The Universe,47874,Delta Goodrem,52.0
1123189,ﾌﾙｰﾂｸﾘｯﾊﾟｰ (FRUITS CLiPPER),29345,Capsule,17.0
991028,Rem,196219,ViViD,17.0
730628,Tired Eyes,130202,Neil Young,52.0
740912,Never,63099,Flo Rida,52.0
261370,You're My Star,175200,Tank,52.0
674153,左右,216237,林心如,3.0
1190942,Jim,21837,Billie Holiday,-1.0
80505,Good Thing,62478,Fine Young Cannibals,52.0
1673215,四智武童,220709,霹靂布袋戲劇集原聲帶,10.0
546451,希然寧泊-自省.心經 (Conrank Remix),218999,薩頂頂,-1.0
1908382,Kissing a Fool,120624,Michael Bublé,52.0
691742,In Heaven (Love Theme),199964,What's UP FOXY OST,31.0
2075712,End of Rotation,41110,DJ Dry feat. Victor Calderone,-1.0
1879584,牆外之音,221275,黃浩琳 (Lillian Wong),24.0
1748022,Mata Kimi ni Koi Shiteru,66057,Fuyumi Sakamoto (坂本冬美),17.0
619923,這樣算不了什麼,213552,堂娜 (Nana Tan),3.0
149537,Don't Get Deleted,15680,Awreeoh,52.0
1355131,LoveGame,102703,Lady Gaga,52.0
871324,Superstar,188861,Tohoshinki (東方神起),17.0
862919,진흙 속에서 피는 꽃 Flower from the Mud (feat. Kebee & MC Meta),183779,The Quiett,31.0
1015811,Komorebi Irono Kioku,33524,ChouCho,17.0
1573279,Minha Saudades,29155,Cannonball Adderley And The Bossa Rio Sextet,-1.0
1633211,等你回來,219607,辦桌二人組 (Bondo),3.0
272814,Rainbow Man,54535,Earl Klugh,52.0
1258590,Bobby Bitch,24034,Bobby Shmurda,52.0
986521,Coming Home,143785,Pixie Lott,52.0
1636486,臺灣歌謠「黃昏的故鄉」,211982,中央廣播電台/愛播聽書,-1.0
1387221,Don Giovanni K527| ATTO PRIMO| Scena quarta: Aria: Batti| batti| o bel Masetto (Zerlina),305,100 Best Opera Classics,52.0
2257124,Haydn: Symphony No.104| 'London' - IV Finale: Sporitoso(海頓：第104號交響曲「倫敦」 - 第四樂章 終曲：精神抖擻地),75977,Herbert Von Karajan,-1.0
536421,Born On The Bayou,38915,Creedence Clearwater Revival,52.0
2034907,Badboi (Dani Deahl Remix),141096,Pegboard Nerds,-1.0
1770010,人間道,214764,張學友 (Jacky Cheung),24.0
1493739,迴向偈,213774,天使波羅蜜-金榜錄,3.0
704358,Otherside,47881,Delta Spirit,52.0
755598,Taking Over Me,103988,Lawson,52.0
2062991,Grandmother Willow,195507,Various Artists,52.0
2026965,More Love More Power,2403,A Time To Chillout,-1.0
1130350,Give It 2 Me,112902,Madonna,52.0
858588,小聰明舞曲,215841,李宇春 (Chris Lee),3.0
1289261,Jumpin' at the Woodside,38375,Count Basie,52.0
1320670,All At Sea,84866,Jamie Cullum,52.0
2138261,Cat & Mouse,156117,Ryuichi Sakamoto| Alva Noto,52.0
1265553,要不要,216250,林憶蓮 (Sandy Lam),3.0
274643,新聞插播,215152,恆春兮工商服務,-1.0
1883504,Disco Shimmy (Eric Kupper Mix) (FRANKIE KNUCKLES),190139,Top Model - Runway,52.0
2242615,Hate To Say I Told You So,195507,Various Artists,52.0
304987,一生有你,216793,水木年華,3.0
1673539,얼룩,30409,Casker,31.0
1448382,難分離 / 我又想起你 / 離情,221430,龍飄飄| 羅賓,59.0
108751,愛無藥通醫,216906,沈芳如,10.0
1071449,The Motto (Album Version (Explicit)),52761,Drake,52.0
237376,Mt. (edit),172242,Super Furry Animals,52.0
733221,Muzik,1462,4MINUTE,31.0
1081314,One Last Night,195507,Various Artists,52.0
963440,Cry To Me (Herma Puma Remix),162016,Shanghai Lounge,52.0
439272,一直想你到現在,195507,Various Artists,3.0
2125147,COCKTAIL IN ROME,219287,証聲音樂圖書館 ECHO MUSIC,52.0
482109,Givin' Up Givin' In,193464,Ultimate Disco Party,52.0
187017,Clarity,118114,Matthew Koma,52.0
534870,Hammer To Fall,146507,Queen,52.0
182505,All Alone with You (Instrumental),54256,EGOIST,17.0
665888,小河淌水,215943,李泰祥 (Lee Tai-Hsiang),-1.0
1692870,10 Days Plus One,192331,Turntable Films,-1.0
1230421,何か,99414,Kiritani Kenta (桐谷健太),17.0
805428,Canon(DJ Dove),118647,Maxi Kingdom,52.0
2232455,So Cool,111138,Lydmor,52.0
48417,Tchaikovsky: The Nutcracker| Op. 71| No. 12| Act 2: Divertissement: Flutes,127604,Myleene Klass,-1.0
840953,Welcome To Atlanta,82837,JD (JERMAINE DUPRI),52.0
2049460,何處覓蓬萊,219237,許冠傑 (Sam Hui),24.0
1695160,拂去塵埃-with Windy,169004,Standing egg,31.0
634784,Mediterranean Bossa Nova,212802,勁樂音樂Big Bang& Fuzz,-1.0
2086086,The Irish Washerwoman (Piano Songs),167932,Spa Music Spa,-1.0
255119,Dynamite,84973,Jamiroquai,52.0
1006622,Machu picchu,17900,Bandari,-1.0
2022059,深深深,215801,李克勤 (Hacken Lee),24.0
210540,Phenomenon,177807,The Black Eyed Peas,52.0
2021748,Meeting Again (Part II),7045,Alex Bugnon,-1.0
2054951,爲何不是你,211836,丁姵均,10.0
1307684,K.T.Y.G.I,94096,Justin Stone,52.0
166793,Kiss me goodbye,221347,黃鶯鶯 (Tracy Huang),52.0
2069905,60分,192545,Twins,3.0
1665799,Frank D. Fixer,85848,Jason Mraz,52.0
606447,痴心的人,212082,于櫻櫻,3.0
46989,Same To You,119759,Melody Gardot,-1.0
1678813,Variation on a theme of Handel's Passacaglia,211356,サウリュス・ソンデツキス/リトアニア室内管弦楽団,-1.0
1268778,逃,215800,李克勤 & 容祖兒 (Hacken Lee & Joey Yung),24.0
320690,Alibi,16332,BANKS,52.0
637084,Summer,195507,Various Artists,52.0
851386,INTRO (Intro),213651,大嘴巴 (DA Mouth),3.0
991991,II. Slow,58189,Ensemble Signal| Brad Lubman,-1.0
2113702,Face To Face – Systems Of Energy,56241,Electric Kingdom,-1.0
859510,One Clear Voice,141757,Peter Cetera,52.0
544470,Nuthin' but a 'G' Thang,1658,60's 70's 80's 90's Hits,52.0
523836,決死の攻防,112013,MICHIRU OSHIMA (大島ミチル),17.0
871968,Idle While,23964,Bobby Hutcherson,-1.0
1153682,神々の戦い,211249,オルゴールサウンド J-POP,-1.0
1951420,Buona Sera (晚安),202983,YI SUNG YOL,31.0
1321151,Hystereo (Armin van Buuren),13652,Armin van Buuren,52.0
531057,KAZENO NAKANO ORUGOORU,67231,Garnet Crow,17.0
1893104,Even Flow,140947,Pearl Jam,52.0
700205,Look Into The Air,60033,Explosions In The Sky,52.0
2089372,Freak Like Me,156381,SANTIGOLD,52.0
461744,綠袖子(OA 元若藍),219229,訂座你的情人節,-1.0
1988645,Homeland,26772,Bryan Adams & Hans Zimmer,52.0
2249123,Las indias de Tuxpan,119840,Memorias Musicales del Mariachi,52.0
1941814,Danos Tu Luz (Extraído Del Musical Assuca!),30930,Celia Cruz,-1.0
1619683,曾經,214729,張信哲 (Jeff Chang),3.0
100559,HEROES オリジナル歌手：GReeeeN,211249,オルゴールサウンド J-POP,-1.0
255061,When It Flows,71138,Great Lake Swimmers,52.0
696271,No Matter Who,142342,Phil Collins,52.0
1566247,她像個孩子,214529,巨星風華璀璨經典 走過歲月,3.0
1804483,Here I Am (Just When I Thought I Was Over You),5740,Air Supply,52.0
151781,Both Sides Of The Story,142342,Phil Collins,52.0
520996,Leave A Light On,184463,The Saturdays,52.0
1022704,無聲的歌,215449,施文彬 (Michael Shih),10.0
1540032,別讓眼淚輕易的落下,213396,唐古,3.0
913042,過期,195507,Various Artists,3.0
627463,JOURNEY'S END,219287,証聲音樂圖書館 ECHO MUSIC,52.0
1760318,Bad Girlfriend,186909,Theory Of A Deadman,52.0
507777,남행열차(A South-bound Train),102036,LPG,31.0
261205,Worry,76547,Hilda,52.0
222188,Bios,100784,Kroner,52.0
1244668,All By Myself (All By Myself),217387,王傑 (Dave Wang),3.0
352347,靜止的一抹微笑,210881,【花季未了】百年舞台劇原聲帶大碟,3.0
386400,Time To Say Goodbye (Con Te Partiro),158938,Sarah Brightman,52.0
1062545,Oh Baby,151156,Rhianna,52.0
34950,最傻的男人,217984,秀才,3.0
576849,My Sweet City,89223,Joa Band,31.0
444144,LOVE,219287,証聲音樂圖書館 ECHO MUSIC,52.0
717907,Prélude,203805,Yo-Yo Ma,-1.0
1538071,Right Place Right Time,135599,Olly Murs,52.0
560613,Tribeca,71292,Greg Adams,-1.0
1371680,I Got You,51901,Done Again,52.0
1399445,一臉紅霞,215038,徐小鳳 (Paula Tsui),24.0
824414,Man Down,198509,Walk Off The Earth,52.0
1214444,世界の涙,65194,French Kiss (フレンチ・キス),17.0
185669,有所不知,192545,Twins,24.0
147211,Wait A Minute,127135,Musiq Soulchild,52.0
825603,給老婆的歌,212931,卜學亮,3.0
678240,原鄉情濃,219822,鄧麗君 (Teresa Teng),3.0
1024916,女人不愛，男人使壞,212439,偷心大聖PS男 電視原聲帶,3.0
1399069,Limbo,110457,Ludovico Einaudi,-1.0
966169,Fashion,184291,The Royal Concept,52.0
1415353,Sonata in A major/Grave - Allegro - Largo - Presto,12071,Anner Bylsma,-1.0
2202836,Debut,36549,Club cheval,52.0
4283,'71 (Original Soundtrack),45851,David Holmes,52.0
2108744,Scream,165507,Slipknot,52.0
563799,整晚的音樂,214646,庾澄慶 (Harlem Yu),3.0
56056,Something New,184510,The Score,52.0
1278750,Morning Star,16393,BCee,52.0
666415,YOU(電影《Paradise Kiss》結尾曲),203041,YUI,17.0
2104904,風邪をひいた時の歌,206702,[Alexandros] ([Alexandros]),17.0
81129,Niet Omdat Het Moet,106363,Lil Kleine,52.0
1227861,High Speed,36938,Coldplay,52.0
2187717,Animal Arithmetic,94217,Jónsi,52.0
811852,Take Care (Duet with Kennard Faraon),33266,Chlara,52.0
509557,The Last Song,118989,McFly,52.0
1317823,Real,134873,Of Mice & Men,52.0
82957,Soak Up The Sun,162629,Sheryl Crow,52.0
1860710,Lemon Tree,195507,Various Artists,52.0
2000044,soba ni ite,79226,ITAZURA NA KISS2　Original Sound Track (イタズラなKISS2　Original Sound Track),17.0
1741183,孟姜女,213150,吳兆南+魏龍豪,-1.0
2071631,L'ame Stram Cram/Y.poggy(靈魂律動),216947,法式香頌,-1.0
1453067,Koisuruotome,79845,Ikimonogakari (いきものがかり),17.0
239198,Congiunzione astrale,130222,Nek,52.0
881614,100% Pure Love,195507,Various Artists,52.0
733555,In My Arms,217315,爵士輕鬆聽,-1.0
1332439,Fixation On The Darkness,98650,Killswitch Engage,52.0
2008820,Let's Get Slow,5087,Aeroplane,-1.0
1376211,I'm in the Mood for Love,97428,Kenny G,52.0
162551,Me Myself I,89250,Joan Armatrading,52.0
14178,Play Hard (Running Mix),202091,Workout Remix Factory,52.0
199690,Alma Redemtoris,164581,Sissel,52.0
462843,Home Movies,18218,Barbra Streisand,52.0
258244,節目一：我有明星夢,219714,郎祖筠+趙自強,-1.0
1935062,How Do You Want It,192253,Tupac,52.0
1942039,You Only Love Me,90333,John De Sohn,-1.0
1154844,Mattinata,195507,Various Artists,-1.0
2251748,J.S. Bach: Chromatic Fantasia and Fugue in D minor| BWV 903 - 2. Fugue,130288,Nelson Freire,-1.0
1149695,Bruch: Violin Concerto No. 1 in G Minor| Op. 26: III. Finale (Allegro energico),81843,Itzhak Perlman/Philadelphia Orchestra/Eugene Ormandy/Philharmonia Orchestra/Chicago Symphony Orchestra/Carlo Maria Giulini/Concertgebouworkest/Bernard Haitink/Royal Philharmonic Orchestra/Lawrence Foster,-1.0
986475,OKK-17,207661,jealkb,17.0
500537,Have Yourself A Merry Little Christmas,198208,WENDY x Jay Jungjae Moon x Nile Lee,31.0
517809,The Time (Dirty Bit) - Pi (美好時光),170982,Street Dance,-1.0
1314769,偶然的相遇,219822,鄧麗君 (Teresa Teng),3.0
2109265,Como Un Sueño (Am I Dreaming),96146,Kat Deluna,52.0
893785,The Hands That Built America,193094,U2,52.0
927935,你的靈豈非已見祂過 (Has Thou Seen Him ?),218522,臺灣福音書房 (Taiwan Gospel Book Room),3.0
1646734,HOT DOG,219287,証聲音樂圖書館 ECHO MUSIC,52.0
970709,Oochie Coochie,98167,Kid 'N Play| Wreckx-N-Effect| Redhead Kingpin| Dana Dane| Showbiz & A.G.| Doug E. Fresh| Marley Marl| Audio Two| Special Ed| Three Times Dope| Big Daddy Kane| Positive K| Young MC| Chi-Ali| KRS-One| Big Daddy Kane| Redhead Kingpin| Kid 'N Play| Wreckx-N-,52.0
799996,Another You,13667,Armin van Buuren feat. Mr. Probz,52.0
1212769,Grenade (Instrumental),26706,Bruno Mars Tributors,52.0
375721,Forget Me Not,178653,The Civil Wars,52.0
1423377,All The Beautiful Girls,97606,Keren Ann,52.0
2232331,last love song,94820,KOKIA,17.0
1821805,There Goes My Heart,107160,Lisa Stansfield,52.0
1964251,右手的湯匙與初戀的刀子,156647,SID (シド),17.0
857610,Splendid Adventures,97357,Kenneth Kuo,-1.0
7934,Mozart : Horn Quintet in E flat major K407 : I Allegro,46097,David Pyatt,-1.0
687089,BOYS ON THE RUN,94806,KOBUKURO (コブクロ),17.0
281976,Something to Say,189176,Tom Speight,52.0
2016951,Roundabout,203636,Yes,52.0
2197299,Yay,132442,Nines,52.0
504747,you're mine(feat.jolly v)(넌 나의 것 (feat. jolly v)),202968,YENA(예나),31.0
1451766,Kaskade ft. Marcus Bently - Let Me Go,96073,Kaskade,52.0
917120,Money (That's What I Want),74068,Hanson,52.0
1028350,Melon Colly Jolly,219287,証聲音樂圖書館 ECHO MUSIC,-1.0
866718,Five Were Replaced,144263,Polarity,-1.0
2201458,Riot Station,37216,Combichrist,52.0
1205787,Let It Snow,165098,Skylar Stecker & Tyler Ward,52.0
1237866,Amateur at Love,95891,Karl Wolf,52.0
896886,Crazy,95728,Karen Layne,52.0
311463,The Game,50374,Disturbed,52.0
601166,Foreign Language,164534,Siren,52.0
337982,主角愛你,219146,衛蘭 (Janice M. Vidal),24.0
1888056,異樣眼光 (Strange Looks),219263,許書豪 (HAOR),3.0
1646804,Green Light,20991,Beyoncé,52.0
178185,You Sent Me Flying,9823,Amy Winehouse,52.0
436331,Heaven On Earth (South Central Remix),170044,Steve Aoki,52.0
930100,Work (feat. Casey Veggies| Twista and Nate Poetics),192716,Ty Dolla $ign,52.0
2083140,最好不過 (The Best),213323,周柏豪 (Pakho Chau),24.0
1905885,傜的傳奇,218794,葉樹涵,-1.0
1967381,Be Somebody,1139,3 Doors Down,52.0
1811782,只因你傷心,214530,巫啟賢 (Eric Moo),3.0
1643553,Stereo Love (Extended Mix),55482,Edward Maya & Vika Jigulina,52.0
1172300,Scarlet (DJ Shimamura Remix),216623,榊原ゆい,17.0
797024,별이 될래요,222219,케이헌터,31.0
1163714,Madame Olenska,177041,The Age Of Innocence,52.0
1924694,回到你身邊(國語),212700,劉德華 (Andy Lau),24.0
690258,True blue ones - 電影: 得閒炒飯 插曲,219841,鄭嘉嘉 (Wendyz Zheng),24.0
832300,Longing & Saltation Journey,48880,Dhafer Youssef,52.0
1877448,Delight,110438,Ludistelo,-1.0
2134720,Wake up,214322,小護士樂團 (La Petite Nurse),3.0
524868,Will,83108,JUJU,17.0
1900177,Sounded Good At The Time,102679,Lady Antebellum,52.0
272580,Watashi dake no monogatari,123323,Miss Monochrome (ミス・モノクローム（CV：堀江由衣）),17.0
950809,天書世界 (World Of The Bible),216200,林大晉 (Jin Lin),3.0
1667869,A Boy In Love,177124,The Aluminum Group,52.0
663093,One by One,54224,EDM 2015,52.0
1922209,Gorgon Speak,38105,Cornell Campbell,52.0
84555,If It's Hurting You,152796,Robbie Williams,52.0
2075995,略懂,215101,心的樂世界,-1.0
911733,Trad / Arr Herbert| S. : In Dulci Jubilo,96297,Katherine Jenkins,52.0
